Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_median_income,suburb_lat,suburb_lng,km_from_cbd,ds_float,tot_rooms,prop_cbd
600000,2016-12-09,1,3,1,0.191869918699187,1,29640,-33.90761,150.98902,0.2529987760097918,1481241600.0,4,0.0485428545839925
2250000,2021-09-30,3,6,2,0.540650406504065,1,32708,-33.93868,151.14572,0.119828641370869,1632960000.0,9,0.0647854036679901
1715000,2021-02-20,3,5,5,0.440650406504065,1,33540,-33.93774,151.13064,0.1296205630354957,1613779200.0,8,0.0571173537928769
3025000,2021-11-16,2,4,1,0.0910569105691057,1,60424,-33.87982,151.16973,0.0460220318237454,1637020800.0,6,0.0041906240359833
1990000,2020-12-05,1,3,2,0.5878048780487805,1,48672,-33.76365,151.12999,0.1611995104039167,1607126400.0,4,0.0947538585544973
1375000,2018-02-22,2,3,1,0.5894308943089431,1,39052,-34.0332,151.07224,0.2725826193390452,1519257600.0,5,0.1606686170900876
1000000,2020-11-14,2,3,2,0.3349593495934959,1,40924,-33.78379,150.99349,0.2652386780905752,1605312000.0,5,0.0888441751002577
1100000,2021-10-09,2,2,1,0.0975609756097561,1,48568,-33.82789,151.12645,0.1035495716034271,1633737600.0,4,0.0101023972296026
2597000,2020-06-13,4,4,2,0.1626016260162601,1,45604,-33.90769,151.2083,0.0541003671970624,1592006400.0,8,0.008796807674319
1024000,2021-06-18,3,6,2,0.7024390243902439,1,23712,-33.2754,151.54578,0.8832313341493268,1623974400.0,9,0.6204161566707466
1140000,2020-06-26,3,5,6,0.5276422764227642,1,31148,-33.50518,151.33518,0.5052631578947369,1593129600.0,8,0.2665982028241335
3050000,2020-10-07,4,5,1,0.4195121951219512,1,38324,-33.7958,151.18087,0.0960832313341493,1602028800.0,9,0.0403080872913992
1940000,2021-05-29,3,6,2,0.3414634146341463,1,27404,-33.9472,151.06843,0.1914320685434516,1622246400.0,9,0.0653670477953249
1240000,2018-08-25,1,3,2,0.440650406504065,1,32448,-33.77752,151.10509,0.1643818849449204,1535155200.0,4,0.0724349444228836
627000,2017-08-22,1,3,2,0.1577235772357723,1,23504,-33.88004,150.99733,0.2379436964504283,1503360000.0,4,0.0375293309848642
1360000,2018-03-17,1,3,2,0.5073170731707317,1,31512,-33.95213,151.1183,0.1534883720930232,1521244800.0,4,0.0778672716959727
4250000,2020-10-13,5,3,4,0.6097560975609756,1,35932,-33.40857,151.46938,0.6826193390452876,1602547200.0,8,0.416231304295907
3076000,2021-11-24,3,4,2,0.4813008130081301,1,39208,-33.97729,151.13054,0.1730722154222766,1637712000.0,7,0.0832997979918599
5500000,2021-05-18,3,4,1,0.1528455284552845,1,57356,-33.89314,151.26703,0.0713586291309669,1621296000.0,7,0.0109068473793672
702500,2017-10-31,2,4,2,0.2365853658536585,1,32292,-34.05375,150.83957,0.4873929008567931,1509408000.0,6,0.1153100277636803
1000000,2021-07-30,2,4,2,0.3333333333333333,1,33436,-33.75876,150.75061,0.5364749082007344,1627603200.0,6,0.1788249694002447
1660000,2021-07-17,1,3,2,0.4349593495934959,1,41028,-33.81322,151.07389,0.1657282741738066,1626480000.0,4,0.0720850623438914
943000,2021-12-02,2,5,2,0.4203252032520325,1,34996,-33.79196,150.9468,0.3105263157894737,1638403200.0,7,0.1305220367993153
2353000,2021-05-28,2,4,2,0.532520325203252,1,44460,-33.70172,151.27318,0.2294981640146878,1622160000.0,6,0.1222124369346508
1100000,2019-03-30,2,4,2,0.5487804878048781,1,45812,-33.67757,150.91278,0.4186046511627907,1553904000.0,6,0.2297220646625071
3650000,2018-09-21,5,5,2,0.7829268292682927,1,51064,-33.78063,151.16255,0.1230110159118726,1537488000.0,10,0.0963086246529539
755000,2017-11-18,1,3,2,0.5073170731707317,1,30732,-33.91752,150.86179,0.3968176254589963,1510963200.0,4,0.2013123563304176
1550000,2016-08-25,3,5,1,0.4195121951219512,1,34008,-33.75,151.27239,0.1679314565483476,1472083200.0,8,0.0704492939666238
2500000,2021-10-15,3,5,2,0.3398373983739837,1,48152,-33.76314,151.29088,0.1624235006119951,1634256000.0,8,0.0551975798827755
765000,2017-08-28,2,4,1,0.8975609756097561,1,41184,-33.68513,150.55384,0.7793145654834761,1503878400.0,6,0.699482341702242
1014000,2021-10-22,1,3,2,0.4300813008130081,1,29380,-33.40534,151.3625,0.6441860465116279,1634860800.0,4,0.2770523728493099
4327000,2020-02-28,3,5,4,0.8821138211382114,1,54132,-33.65154,151.28137,0.2974296205630355,1582848000.0,8,0.2623667791145476
1022000,2021-12-23,2,4,2,0.2195121951219512,1,34996,-33.79196,150.9468,0.3105263157894737,1640217600.0,6,0.0681643132220795
2180000,2021-09-14,1,2,1,0.1317073170731707,1,57044,-33.77603,151.28481,0.14406364749082,1631577600.0,3,0.0189742364987909
3115000,2021-06-19,2,4,0,0.1186991869918699,1,71812,-33.90226,151.18621,0.0533659730722154,1624060800.0,6,0.0063344976167019
3850000,2021-09-29,3,5,4,0.8617886178861789,1,51896,-33.78256,151.18105,0.1130966952264381,1632873600.0,8,0.0974654446666865
2450000,2016-03-24,3,4,0,0.1544715447154471,1,78780,-33.85093,151.18309,0.032313341493268,1458777600.0,7,0.0049914917753828
500000,2020-01-21,1,3,1,0.2373983739837398,1,37024,-33.97099,150.89301,0.3827417380660954,1579564800.0,4,0.0908622662726015
1760000,2021-10-09,3,5,2,0.3739837398373983,1,42848,-33.60156,151.136,0.3638922888616891,1633737600.0,8,0.1360897990864853
1170000,2018-10-11,2,4,2,0.5341463414634147,1,42172,-34.05314,151.1205,0.2708690330477356,1539216000.0,6,0.1446837030181807
637250,2020-08-18,1,3,1,0.5121951219512195,1,29380,-33.5194,151.31264,0.4799265605875153,1597708800.0,4,0.2458160432277517
2080000,2017-11-02,1,3,3,0.7804878048780488,1,33280,-33.89006,151.09611,0.1294981640146879,1509580800.0,4,0.1010717377675612
905000,2016-06-18,1,2,1,0.491869918699187,1,31876,-33.96181,151.05799,0.2126070991432068,1466208000.0,3,0.1045750365704391
640000,2017-12-09,1,4,2,0.424390243902439,1,34060,-34.02451,150.83058,0.4769889840881273,1512777600.0,5,0.2024294712959369
1000000,2021-10-14,2,4,3,0.4195121951219512,1,36244,-33.94155,150.87334,0.3911872705018359,1634169600.0,6,0.1641078305519897
680000,2018-08-31,2,4,4,0.5666666666666667,1,33696,-33.63042,150.79928,0.5605875152998776,1535673600.0,6,0.3176662586699306
1380000,2016-09-30,3,5,2,0.2219512195121951,1,27248,-33.86491,151.04789,0.1798041615667074,1475193600.0,8,0.0399077529330984
1800000,2021-11-27,3,5,2,0.5365853658536586,1,23556,-33.91991,151.03125,0.2118727050183598,1637971200.0,8,0.1136877929366808
2500000,2017-03-16,3,4,4,0.8260162601626017,1,33540,-33.93774,151.13064,0.1296205630354957,1489622400.0,7,0.1070686927187509
740000,2018-04-16,2,4,2,0.651219512195122,1,39832,-34.08232,150.70072,0.6433292533659731,1523836800.0,6,0.4189485625578411
735000,2020-02-24,2,4,2,0.2723577235772357,1,44304,-33.72757,150.77848,0.519828641370869,1582502400.0,6,0.1415793454140171
760000,2017-06-24,2,4,2,0.491869918699187,1,31824,-33.45321,151.38285,0.588984088127295,1498262400.0,6,0.2897035555422874
4810000,2021-08-13,2,4,2,0.0991869918699187,1,60320,-33.88447,151.21001,0.0225214198286413,1628812800.0,6,0.0022338318854424
1400000,2017-03-27,3,3,2,0.4195121951219512,1,25428,-33.92599,151.00978,0.237454100367197,1490572800.0,6,0.0996148908857509
2000000,2021-12-22,2,3,4,0.3634146341463414,1,41600,-33.92488,151.16476,0.0921664626682986,1640131200.0,5,0.0334946413111621
770000,2018-01-15,2,5,2,0.6853658536585366,1,31772,-33.44017,151.31715,0.5859241126070992,1515974400.0,7,0.4015723796160851
820000,2021-09-24,2,4,1,0.4203252032520325,1,31980,-33.77655,150.90338,0.3638922888616891,1632441600.0,6,0.1529531002776367
630000,2017-11-22,1,3,1,0.4609756097560976,1,31772,-33.44017,151.31715,0.5859241126070992,1511308800.0,4,0.2700967250798579
1750000,2021-02-26,2,5,2,0.6821138211382114,1,40716,-33.52256,151.37418,0.4974296205630354,1614297600.0,7,0.3393036192295827
735000,2016-06-24,2,3,2,0.5788617886178862,1,35932,-33.40857,151.46938,0.6826193390452876,1466726400.0,5,0.3951422515449144
1170000,2021-08-31,2,4,2,0.5634146341463414,1,38740,-33.67971,150.61119,0.7203182374541004,1630368000.0,6,0.4058378362241394
680000,2018-01-30,1,3,2,0.4756097560975609,1,38896,-33.79794,150.78794,0.4829865361077111,1517270400.0,4,0.2297131086365942
2357000,2021-11-27,2,3,4,0.6552845528455284,1,43836,-33.70323,151.29673,0.2372093023255813,1637971200.0,5,0.1554395916052183
2020000,2021-03-27,3,4,2,0.6300813008130082,1,44096,-33.99893,151.04011,0.2607099143206854,1616803200.0,7,0.1642684419500253
1248000,2017-05-26,3,4,3,0.3991869918699187,1,30888,-33.27116,151.55658,0.8937576499388004,1495756800.0,7,0.3567764277397975
2550000,2021-09-17,3,4,2,0.2284552845528455,1,36452,-33.97034,151.23962,0.1430844553243574,1631836800.0,7,0.0326883999562149
850000,2020-01-21,1,3,2,0.4040650406504065,1,25272,-33.83511,150.98511,0.2542227662178702,1579564800.0,4,0.1027225323660825
1275000,2019-07-29,4,4,2,0.7951219512195122,1,25844,-33.25799,151.54324,0.9034271725826192,1564358400.0,8,0.7183347762486192
570000,2016-07-15,2,3,1,0.1317073170731707,1,40768,-33.75523,150.88065,0.3981640146878825,1468540800.0,5,0.0524411141296235
2000000,2020-12-12,3,5,2,0.440650406504065,1,39572,-34.01864,151.11234,0.2321909424724602,1607731200.0,8,0.1023150331870515
1180000,2021-07-16,2,4,4,0.5821138211382114,1,44304,-33.72757,150.77848,0.519828641370869,1626393600.0,6,0.3025994367654815
3100000,2021-11-13,2,4,3,0.6609756097560976,1,35412,-33.92492,151.13127,0.1167686658506731,1636761600.0,6,0.0771812401110546
1460000,2020-10-16,2,4,2,0.5934959349593496,1,48152,-33.75721,151.0782,0.2055079559363525,1602806400.0,6,0.1219681364500303
1180000,2016-02-16,2,4,2,0.5650406504065041,1,40092,-33.77572,151.01474,0.2485924112607098,1455580800.0,6,0.1404648177448726
1035000,2021-11-27,2,3,2,0.4292682926829268,1,26416,-33.89103,150.87006,0.3827417380660954,1637971200.0,5,0.1642988924381287
470000,2019-06-25,1,2,1,0.1292682926829268,1,33124,-34.0051,150.8581,0.437454100367197,1561420800.0,3,0.0565489446816132
1900000,2021-06-24,1,3,2,0.4349593495934959,1,41028,-33.81322,151.07389,0.1657282741738066,1624492800.0,4,0.0720850623438914
385000,2020-10-14,1,2,1,0.1390243902439024,1,29380,-33.40534,151.3625,0.6441860465116279,1602633600.0,3,0.0895575723199092
1965000,2021-11-13,1,3,2,0.4829268292682926,1,30576,-33.93971,151.09956,0.1571603427172582,1636761600.0,4,0.0758969459951637
2440000,2016-07-15,6,5,2,0.3943089430894309,1,30784,-33.97767,151.10598,0.1891064871481028,1468540800.0,11,0.0745663790787234
938888,2019-11-09,2,3,2,0.2951219512195122,1,41288,-33.74634,150.98287,0.3,1573257600.0,5,0.0885365853658536
1050000,2021-10-13,2,4,2,0.3333333333333333,1,51116,-34.02724,150.77608,0.5342717258261934,1634083200.0,6,0.1780905752753978
2275000,2019-09-21,2,4,2,0.7178861788617886,1,37908,-33.86058,151.07927,0.1444308445532435,1569024000.0,6,0.1036849071061089
1200000,2018-11-30,3,4,2,0.943089430894309,1,38584,-33.52117,151.36366,0.494859241126071,1543536000.0,7,0.4666965200863759
1175000,2021-11-23,2,3,2,0.4154471544715447,1,40196,-33.72826,150.88995,0.4037943696450428,1637625600.0,5,0.1677552218606641
1795000,2017-12-20,3,5,9,0.9292682926829268,1,40820,-33.89271,151.03275,0.2003671970624235,1513728000.0,8,0.1861948831238618
1400000,2021-11-16,2,3,2,0.5276422764227642,1,35932,-33.40857,151.46938,0.6826193390452876,1637020800.0,5,0.3601788219840582
1275000,2021-10-02,2,4,2,0.4341463414634146,1,53716,-33.70612,150.90622,0.4026927784577724,1633132800.0,6,0.1748275965011792
2200000,2020-09-25,2,4,3,0.2138211382113821,1,36296,-34.01833,151.12465,0.2255813953488372,1600992000.0,6,0.0482340707128001
993000,2017-02-17,2,4,2,0.2764227642276423,1,40820,-33.73755,150.93545,0.3523867809057527,1487289600.0,6,0.0974077280552487
660000,2018-11-30,1,3,2,0.556910569105691,1,37388,-33.74635,150.66375,0.6359853121175031,1543536000.0,4,0.3541869421142192
967500,2018-12-13,3,5,2,0.2447154471544715,1,52832,-33.82108,150.92398,0.325703794369645,1544659200.0,8,0.0797047496790757
1050000,2020-10-04,1,4,1,0.5788617886178862,1,40352,-33.77692,150.98008,0.2829865361077111,1601769600.0,5,0.1638100924460896
2811000,2021-09-29,2,3,2,0.532520325203252,1,38272,-33.83004,151.0887,0.1416156670746634,1632873600.0,5,0.0754132210844752
705000,2018-08-15,1,3,1,0.4195121951219512,1,22724,-33.93623,150.89729,0.363157894736842,1534291200.0,4,0.152349165596919
1075000,2019-10-16,2,4,2,0.3146341463414634,1,46228,-33.69583,150.95622,0.3645042839657282,1571184000.0,6,0.1146854942233632
650000,2019-10-30,1,3,2,0.4577235772357723,1,25844,-33.50285,151.29727,0.4980416156670747,1572393600.0,4,0.2279653899354171
1520000,2021-11-12,3,5,3,0.416260162601626,1,33800,-33.82378,150.93855,0.308812729498164,1636675200.0,8,0.1285464369943577
2020000,2017-06-24,3,5,2,0.4203252032520325,1,49296,-34.00258,151.0648,0.2449204406364748,1498262400.0,8,0.1029462339911036
1720000,2019-12-06,1,3,3,0.4455284552845528,1,42588,-33.86462,151.11506,0.1037943696450428,1575590400.0,4,0.0462433451751897
545000,2019-07-23,2,4,1,0.4146341463414634,1,40352,-34.05177,150.74372,0.5813953488372093,1563840000.0,6,0.2410663641520136
1900000,2021-09-28,3,5,2,0.2235772357723577,1,34684,-33.96482,151.08475,0.1922888616891065,1632787200.0,8,0.0429914121662636
1605000,2021-11-29,2,4,2,0.3333333333333333,1,45864,-33.71551,150.92733,0.375642594859241,1638144000.0,6,0.1252141982864136
1200000,2021-08-24,2,3,1,0.1544715447154471,1,48152,-33.75721,151.0782,0.2055079559363525,1629763200.0,5,0.0317451314048024
1295000,2020-12-12,2,3,2,0.8105691056910569,1,23036,-33.9234,151.06765,0.1757649938800489,1607731200.0,5,0.1424696739011453
1127500,2016-11-22,2,4,2,0.5487804878048781,1,41756,-34.05778,151.01793,0.3362301101591187,1479772800.0,6,0.184516523867809
1875000,2020-03-21,2,4,3,0.5276422764227642,1,44876,-33.75137,151.22303,0.1515299877600979,1584748800.0,6,0.0799536276880516
1355000,2021-08-21,1,2,0,0.0861788617886178,1,58968,-33.91594,151.17672,0.0749082007343941,1629504000.0,3,0.0064555034779233
1615000,2016-10-22,2,4,1,0.4227642276422764,1,25272,-33.91457,151.10339,0.1343941248470012,1477094400.0,6,0.0568170283906021
1095000,2021-12-14,2,4,2,0.1634146341463414,1,33696,-33.77523,151.0454,0.219094247246022,1639440000.0,6,0.0358032062572767
1085000,2021-09-22,2,4,2,0.2926829268292683,1,30056,-33.98157,150.8294,0.455079559363525,1632268800.0,6,0.1331940173746902
500000,2017-04-13,2,3,2,0.4658536585365854,1,26468,-33.25377,151.50567,0.8917992656058751,1492041600.0,5,0.4154479505627369
730000,2018-11-20,2,4,2,0.340650406504065,1,50076,-33.72309,150.73341,0.5697674418604651,1542672000.0,6,0.1940915106825486
695000,2020-01-30,2,4,2,0.4146341463414634,1,24960,-33.43968,151.37541,0.6037943696450428,1580342400.0,6,0.2503537630235543
1516000,2019-12-14,2,3,2,0.5682926829268292,1,55120,-34.06694,151.1244,0.2869033047735618,1576281600.0,5,0.1630450488103412
650000,2020-06-16,2,4,2,0.2463414634146341,1,30628,-34.06338,150.80766,0.524969400244798,1592265600.0,6,0.1293217303042063
1410000,2021-10-12,2,4,2,0.551219512195122,1,44668,-34.02561,150.73523,0.5758873929008568,1633996800.0,6,0.3174403677941308
1290000,2020-09-19,1,3,1,0.4552845528455284,1,34684,-33.96482,151.08475,0.1922888616891065,1600473600.0,4,0.0875461484113005
3100000,2021-04-17,1,3,3,0.3780487804878049,1,72020,-33.82277,151.21527,0.0542227662178702,1618617600.0,4,0.0204988506433411
1320000,2021-02-25,2,5,1,0.4528455284552845,1,49868,-34.01049,151.054,0.2610771113831089,1614211200.0,7,0.1182276024718631
1070000,2021-04-27,4,5,2,0.2357723577235772,1,21268,-33.89292,150.91194,0.3358629130966952,1619481600.0,9,0.0791871908927167
1640000,2018-10-11,2,4,2,0.5495934959349593,1,35412,-33.92492,151.13127,0.1167686658506731,1539216000.0,6,0.0641752992805325
1435000,2017-10-21,3,4,2,0.7691056910569106,1,33696,-33.77523,151.0454,0.219094247246022,1508544000.0,7,0.1685066324347454
1150000,2020-11-12,2,4,2,0.7902439024390244,1,35620,-33.75211,150.83639,0.4466340269277846,1605139200.0,6,0.3529498164014688
6250000,2021-08-17,4,6,5,0.8073170731707318,1,48568,-33.83175,151.11687,0.111015911872705,1629158400.0,10,0.089625041048452
1285000,2016-10-20,1,2,0,0.183739837398374,1,39624,-33.91005,151.12854,0.1068543451652386,1476921600.0,3,0.0196334000059706
1103500,2021-10-05,3,5,1,0.4016260162601626,1,20592,-33.88495,150.95058,0.2911872705018359,1633392000.0,8,0.1169483834373227
1768000,2019-06-20,2,3,1,0.4560975609756098,1,53404,-33.79242,151.21235,0.0951040391676866,1560988800.0,5,0.0433767203033107
2715000,2021-11-26,2,5,2,0.6869918699186992,1,44460,-34.04951,151.08733,0.2824969400244798,1637884800.0,7,0.194073101073728
1230000,2021-04-16,2,3,2,0.2113821138211382,1,31252,-33.43514,151.35463,0.6028151774785802,1618531200.0,5,0.1274243464588868
800000,2019-11-11,1,3,1,0.108130081300813,1,41756,-34.05778,151.01793,0.3362301101591187,1573430400.0,4,0.0363565891472868
1130310,2021-08-17,2,4,1,0.6772357723577236,1,29432,-33.47252,151.40208,0.5722154222766218,1629158400.0,6,0.3875247534605089
1050000,2021-03-26,2,4,5,0.3528455284552845,1,22568,-33.85787,151.02827,0.2023255813953488,1616716800.0,6,0.0713896766874645
1045000,2021-11-23,2,4,1,0.5536585365853659,1,31252,-33.43514,151.35463,0.6028151774785802,1637625600.0,6,0.3337537689942383
1740000,2017-07-27,2,3,2,0.2504065040650406,1,56576,-33.79453,151.26125,0.1084455324357405,1501113600.0,5,0.0271554666587057
1700000,2017-10-21,1,3,0,0.1682926829268292,1,60840,-33.85205,151.15424,0.0618115055079559,1508544000.0,4,0.0104024240976803
4215000,2021-12-18,2,3,0,0.1829268292682926,1,66560,-33.80338,151.29117,0.1208078335373316,1639785600.0,5,0.0220989939397557
2700000,2020-04-24,1,3,1,0.1934959349593495,1,66560,-33.80338,151.29117,0.1208078335373316,1587686400.0,4,0.0233758247007194
2780000,2021-11-05,3,4,2,0.6016260162601627,1,45292,-33.7395,151.19204,0.1680538555691554,1636070400.0,7,0.1011055716432317
1275000,2021-07-29,2,4,5,0.4845528455284553,1,30680,-33.80402,150.95535,0.2964504283965728,1627516800.0,6,0.1436458986376889
1450000,2021-10-12,2,4,2,0.416260162601626,1,33540,-33.77096,150.73268,0.5520195838433293,1633996800.0,6,0.2297837617299061
720000,2016-12-07,2,4,4,0.6195121951219512,1,38896,-33.79794,150.78794,0.4829865361077111,1481068800.0,6,0.2992160491984356
2000000,2021-02-20,3,5,2,0.5333333333333333,1,44044,-33.70912,151.07001,0.2609547123623011,1613779200.0,8,0.1391758465932272
2283000,2020-05-16,2,3,2,0.573170731707317,1,53404,-33.79242,151.21235,0.0951040391676866,1589587200.0,5,0.0545108517180642
7400000,2016-11-02,4,5,4,0.5528455284552846,1,72540,-33.84388,151.20761,0.0253365973072215,1478044800.0,9,0.0140072245275696
500000,2016-05-17,2,4,2,0.4252032520325203,1,29120,-33.23957,151.56058,0.9345165238678091,1463443200.0,6,0.3973594650267188
1800000,2021-08-24,2,4,2,0.5146341463414634,1,44096,-33.99893,151.04011,0.2607099143206854,1629763200.0,6,0.134170224199182
2200000,2021-04-30,2,3,5,0.9235772357723576,1,40040,-33.79872,151.08981,0.1596083231334149,1619740800.0,5,0.1474106138858205
1472000,2021-11-29,3,4,2,0.4552845528455284,1,47060,-33.73411,150.91377,0.3762545899632802,1638144000.0,7,0.1713029027475096
4007000,2021-11-13,3,6,2,0.7853658536585366,1,53300,-33.74511,151.1397,0.1777233782129743,1636761600.0,9,0.1395778726453115
1850000,2021-11-08,1,3,1,0.4146341463414634,1,38636,-33.90113,151.11777,0.1115055079559363,1636329600.0,4,0.0462339911036809
1450000,2017-10-24,1,3,0,0.4967479674796748,1,37284,-34.01392,151.10109,0.2329253365973072,1508803200.0,4,0.1157051875292314
1855000,2020-11-24,3,5,2,0.5373983739837398,1,44200,-33.98536,151.09431,0.2055079559363525,1606176000.0,8,0.1104396413609178
2050000,2021-12-27,2,3,3,0.4504065040650406,1,28288,-33.93329,151.07526,0.1746634026927784,1640563200.0,5,0.0786695325949587
1365000,2021-11-10,3,5,4,0.5642276422764227,1,33852,-33.34073,151.42855,0.7503059975520197,1636502400.0,8,0.4233433839846354
6375000,2021-06-22,2,4,4,0.4300813008130081,1,63128,-33.6134,151.33282,0.3654834761321909,1624320000.0,6,0.1571876088405926
1440000,2016-02-26,3,5,3,0.5016260162601626,1,43628,-33.62899,151.32686,0.3433292533659731,1456444800.0,8,0.172222885631549
4000000,2021-10-12,3,4,4,0.4560975609756098,1,55276,-33.88032,151.18079,0.035250917992656,1633996800.0,7,0.0160778577186016
2700000,2021-04-21,2,4,2,0.4878048780487805,1,38012,-33.93894,151.2136,0.0965728274173806,1618963200.0,6,0.0471086963011612
8030000,2021-11-12,3,5,2,0.4065040650406504,1,57460,-33.91839,151.24013,0.0762545899632803,1636675200.0,8,0.0309978007980814
749990,2016-10-21,2,4,2,0.2723577235772357,1,50076,-33.72309,150.73341,0.5697674418604651,1477008000.0,6,0.1551805634335412
689000,2016-03-23,2,3,1,0.1463414634146341,1,31616,-33.94767,151.01233,0.2465116279069767,1458691200.0,5,0.0360748723766307
1550000,2021-12-19,2,4,2,0.3333333333333333,1,42640,-33.96407,150.85104,0.4241126070991433,1639872000.0,6,0.1413708690330477
